open_time,open,high,low,close,volume,buy_volume,sell_volume,volume_delta,cvd,open_interest,Trigger,Volatility
2025-10-20 04:20:00,110060.0,110258.3,109875.0,110042.3,2988.344,1511.223,1477.121,34.10200000000003,-67077.40799999998,,True,2.2830520597730537
2025-10-20 04:35:00,110042.3,110233.9,110042.2,110185.1,818.322,409.331,408.991,0.3400000000000034,-67077.06799999998,,False,0.0
2025-10-20 04:50:00,110185.0,110405.3,110135.6,110265.7,1665.4160000000002,821.519,843.897,-22.37800000000003,-67099.446,,False,0.0
2025-10-20 05:05:00,110265.7,110565.0,110232.1,110407.8,1577.674,919.1610000000001,658.513,260.648,-66838.798,,False,0.0
2025-10-20 05:20:00,110407.8,110753.5,110407.8,110685.4,2028.5529999999999,1077.062,951.491,125.57099999999991,-66713.22699999998,,False,0.0
2025-10-20 05:35:00,110685.4,110773.2,110517.1,110762.4,1396.549,627.383,769.1659999999999,-141.78299999999996,-66855.01,,False,0.0
2025-10-20 05:50:00,110762.4,111111.0,110747.2,111110.7,3217.467,1683.065,1534.4019999999998,148.66300000000018,-66706.34699999998,,False,0.0
2025-10-20 06:05:00,111110.7,111220.0,110933.5,111200.1,1847.383,922.718,924.665,-1.9470000000000027,-66708.29399999998,,False,0.0
2025-10-20 06:20:00,111200.0,111250.0,110943.1,111238.2,1832.255,800.1,1032.1550000000002,-232.05500000000012,-66940.34899999999,,False,0.0
2025-10-20 06:35:00,111238.2,111321.5,111079.6,111183.2,1146.5720000000001,515.067,631.505,-116.43799999999993,-67056.787,,False,0.0
2025-10-20 06:50:00,111183.2,111311.0,111048.4,111203.5,1125.31,465.23199999999997,660.0780000000001,-194.84600000000003,-67251.633,,False,0.0
2025-10-20 07:05:00,111203.6,111286.1,111075.3,111253.9,1349.276,524.512,824.7640000000001,-300.25200000000007,-67551.885,,False,0.0
2025-10-20 07:20:00,111254.0,111350.0,111165.0,111248.0,863.731,397.277,466.454,-69.177,-67621.06199999999,,False,0.0
2025-10-20 07:35:00,111248.0,111276.6,111076.1,111095.8,1375.754,410.328,965.426,-555.098,-68176.15999999999,,False,0.0
2025-10-20 07:50:00,111095.7,111159.4,110982.8,111059.7,1418.359,551.341,867.0179999999999,-315.67699999999996,-68491.83699999998,,False,0.0
2025-10-20 08:05:00,111059.7,111163.5,111009.8,111070.3,986.332,358.708,627.624,-268.916,-68760.75299999998,,False,0.0
2025-10-20 08:20:00,111070.3,111472.5,110888.0,111433.1,2192.733,1259.175,933.558,325.617,-68435.136,,False,0.0
2025-10-20 08:35:00,111433.2,111650.0,111099.7,111099.7,2430.526,1299.903,1130.623,169.27999999999994,-68265.856,,False,0.0
2025-10-20 08:50:00,111099.7,111120.0,110931.7,110954.7,990.623,412.59499999999997,578.028,-165.433,-68431.289,,False,0.0
2025-10-20 09:05:00,110954.7,111151.4,110650.0,110754.2,2163.576,963.699,1199.877,-236.17800000000014,-68667.467,,False,0.0
2025-10-20 09:20:00,110754.3,110830.2,110658.0,110672.2,932.996,437.101,495.895,-58.79400000000004,-68726.261,,False,0.0
2025-10-20 09:35:00,110672.2,110820.0,110650.0,110749.8,910.532,336.937,573.595,-236.65800000000007,-68962.919,,False,0.0
2025-10-20 09:50:00,110749.8,111012.5,110692.3,110905.4,997.239,638.708,358.531,280.17699999999996,-68682.74199999998,,False,0.0
2025-10-20 10:05:00,110905.8,110994.7,110795.9,110860.0,678.3779999999999,346.681,331.697,14.983999999999966,-68667.75799999999,,False,0.0
2025-10-20 10:20:00,110860.1,111061.3,110818.1,110970.3,595.688,303.247,292.441,10.806000000000022,-68656.95199999999,,False,0.0
2025-10-20 10:35:00,110970.4,111045.0,110691.6,110741.9,771.94,301.574,470.366,-168.79199999999997,-68825.74399999999,,False,0.0
2025-10-20 10:50:00,110741.9,110793.2,110595.1,110649.9,1300.487,572.915,727.572,-154.65699999999998,-68980.40099999998,,False,0.0
2025-10-20 11:05:00,110649.9,110791.5,110552.3,110693.1,1207.409,607.318,600.0910000000001,7.226999999999919,-68973.17399999998,,False,0.0
2025-10-20 11:20:00,110693.1,110858.6,110644.6,110754.0,852.043,554.025,298.018,256.00700000000006,-68717.16699999997,,False,0.0
2025-10-20 11:35:00,110754.1,110809.0,110665.1,110784.3,413.676,227.764,185.912,41.852000000000004,-68675.31499999997,,False,0.0
2025-10-20 11:50:00,110784.3,110988.0,110784.2,110920.4,1481.987,917.1569999999999,564.83,352.3269999999999,-68322.98799999998,,False,0.0
2025-10-20 12:05:00,110920.5,110950.0,110810.0,110912.0,637.6379999999999,296.243,341.395,-45.152,-68368.13999999998,,False,0.0
2025-10-20 12:20:00,110912.0,111062.8,110895.6,110996.3,923.823,476.975,446.84799999999996,30.127000000000102,-68338.01299999999,,False,0.0
2025-10-20 12:35:00,110996.3,111191.2,110836.9,110880.3,1037.243,495.179,542.064,-46.88499999999996,-68384.898,,False,0.0
2025-10-20 12:50:00,110880.3,110900.1,110728.6,110752.7,904.3100000000001,416.444,487.86600000000004,-71.42200000000004,-68456.31999999999,,False,0.0
2025-10-20 13:05:00,110752.7,110770.0,110522.9,110607.3,1522.734,721.326,801.408,-80.08200000000011,-68536.40199999999,,False,0.0
2025-10-20 13:20:00,110607.0,110870.4,110542.3,110637.0,1438.979,638.992,799.987,-160.99500000000006,-68697.39699999998,,False,0.0
2025-10-20 13:35:00,110637.1,111029.7,110583.4,111002.7,1447.402,777.563,669.8389999999999,107.72400000000003,-68589.67299999998,,False,0.0
2025-10-20 13:50:00,111002.7,111253.8,110874.0,110999.9,1758.367,901.893,856.4739999999999,45.41900000000004,-68544.25399999999,,False,0.0
2025-10-20 14:05:00,110999.9,111100.2,110657.9,110757.3,1468.649,683.5930000000001,785.0559999999999,-101.46299999999987,-68645.71699999999,,False,0.0
2025-10-20 14:20:00,110757.2,111257.6,110752.7,110987.4,1654.6819999999998,992.8199999999999,661.862,330.95800000000014,-68314.75899999999,,False,0.0
2025-10-20 14:35:00,110987.5,111256.1,110928.0,111198.2,1008.403,459.569,548.8340000000001,-89.26499999999999,-68404.02399999999,,False,0.0
2025-10-20 14:50:00,111198.2,111350.0,111075.6,111230.0,1127.635,588.476,539.159,49.31699999999995,-68354.707,,False,0.0
2025-10-20 15:05:00,111229.9,111552.3,110936.0,111171.8,3340.7729999999997,1520.923,1819.85,-298.92699999999957,-68653.63399999999,,False,0.0
2025-10-20 15:20:00,111171.8,111280.0,111075.9,111242.3,730.706,354.749,375.957,-21.208000000000027,-68674.84199999998,,False,0.0
2025-10-20 15:35:00,111242.4,111460.0,111180.6,111429.2,763.979,379.032,384.947,-5.9150000000000205,-68680.75699999997,,False,0.0
2025-10-20 15:50:00,111429.3,111649.0,110500.0,110798.5,4621.139999999999,2050.917,2570.223,-519.3059999999999,-69200.06299999995,,False,0.0
2025-10-20 16:05:00,110798.6,111255.0,110784.6,111136.5,2367.994,1165.298,1202.696,-37.39800000000001,-69237.46099999995,,False,0.0
2025-10-20 16:20:00,111136.5,111225.8,110625.0,110702.5,2199.55,943.98,1255.57,-311.58999999999986,-69549.05099999995,,False,0.0
2025-10-20 16:35:00,110702.5,110916.3,110050.0,110160.6,5865.5689999999995,2321.4790000000003,3544.09,-1222.6109999999999,-70771.66199999995,,False,0.0
2025-10-20 16:50:00,110160.7,110864.7,110160.6,110833.1,2356.505,1505.297,851.208,654.089,-70117.57299999996,,False,0.0
2025-10-20 17:05:00,110833.0,111042.5,110435.0,110538.6,1975.002,899.768,1075.234,-175.46599999999984,-70293.03899999996,,False,0.0
2025-10-20 17:20:00,110538.7,110549.5,110143.7,110155.0,1075.219,359.969,715.25,-355.281,-70648.31999999995,,False,0.0
2025-10-20 17:35:00,110155.0,110400.9,109800.0,110350.1,3009.096,1565.696,1443.4,122.29600000000005,-70526.02399999995,,False,0.0
2025-10-20 17:50:00,110350.1,110452.0,110168.2,110232.5,1391.484,624.577,766.907,-142.32999999999998,-70668.35399999995,,False,0.0
2025-10-20 18:05:00,110232.5,110504.5,110160.0,110193.5,805.8040000000001,420.992,384.812,36.18000000000001,-70632.17399999996,,False,0.0
2025-10-20 18:20:00,110193.5,110692.4,110186.5,110606.9,1010.469,625.448,385.021,240.427,-70391.74699999994,,False,0.0
2025-10-20 18:35:00,110607.0,110843.6,110607.0,110831.0,766.917,411.787,355.13000000000005,56.656999999999954,-70335.08999999995,,False,0.0
2025-10-20 18:50:00,110830.9,111047.5,110745.4,110958.6,957.976,493.49600000000004,464.47999999999996,29.016000000000076,-70306.07399999994,,False,0.0
2025-10-20 19:05:00,110958.6,111016.7,110545.8,110567.5,959.028,372.88599999999997,586.142,-213.256,-70519.32999999994,,False,0.0
2025-10-20 19:20:00,110567.6,110785.0,110466.0,110668.5,742.0989999999999,375.244,366.855,8.388999999999996,-70510.94099999996,,False,0.0
2025-10-20 19:35:00,110668.6,110900.0,110662.1,110777.3,780.026,370.35200000000003,409.674,-39.321999999999974,-70550.26299999996,,False,0.0
2025-10-20 19:50:00,110777.4,110880.0,110585.3,110775.8,928.091,516.315,411.77600000000007,104.53899999999996,-70445.72399999996,,False,0.0
2025-10-20 20:05:00,110775.9,111215.3,110768.7,110926.0,1214.6009999999999,719.3299999999999,495.271,224.05899999999997,-70221.66499999995,,False,0.0
2025-10-20 20:20:00,110926.0,111040.5,110863.9,110927.4,695.09,310.28599999999994,384.804,-74.51800000000003,-70296.18299999995,,False,0.0
2025-10-20 20:35:00,110927.4,111084.9,110866.5,110962.8,327.56,161.0,166.56,-5.560000000000009,-70301.74299999994,,False,0.0
2025-10-20 20:50:00,110962.9,111071.6,110883.3,111030.9,529.012,269.055,259.957,9.097999999999978,-70292.64499999995,,False,0.0
2025-10-20 21:05:00,111030.9,111197.0,110882.2,110905.1,660.683,325.899,334.784,-8.885000000000034,-70301.52999999994,,False,0.0
2025-10-20 21:20:00,110905.2,110905.2,110722.7,110748.1,373.187,137.691,235.496,-97.80500000000004,-70399.33499999995,,False,0.0
2025-10-20 21:35:00,110748.0,110773.6,110385.0,110419.2,1177.368,406.136,771.232,-365.09599999999995,-70764.43099999995,,False,0.0
2025-10-20 21:50:00,110419.2,110616.7,110359.0,110409.2,637.592,311.16999999999996,326.422,-15.25200000000001,-70779.68299999995,,False,0.0
2025-10-20 22:05:00,110409.2,110675.4,110355.0,110668.2,448.82,297.499,151.32099999999997,146.178,-70633.50499999995,,False,0.0
2025-10-20 22:20:00,110668.3,110731.9,110604.8,110723.9,361.342,211.356,149.986,61.37000000000002,-70572.13499999994,,False,0.0
2025-10-20 22:35:00,110723.9,110808.8,110662.3,110671.1,336.094,177.108,158.986,18.122000000000007,-70554.01299999995,,False,0.0
2025-10-20 22:50:00,110671.0,110765.8,110671.0,110765.8,250.89600000000002,141.276,109.62,31.65599999999999,-70522.35699999993,,False,0.0
2025-10-20 23:05:00,110765.8,110765.8,110476.2,110476.3,360.947,135.811,225.13600000000002,-89.32500000000002,-70611.68199999994,,False,0.0
2025-10-20 23:20:00,110476.3,110729.0,110465.6,110603.5,583.164,360.339,222.825,137.51400000000004,-70474.16799999995,,False,0.0
2025-10-20 23:35:00,110603.6,110697.1,110507.0,110560.3,600.0450000000001,306.611,293.434,13.176999999999992,-70460.99099999994,,False,0.0
2025-10-20 23:50:00,110560.3,110560.3,110288.0,110347.1,791.6759999999999,320.209,471.467,-151.258,-70612.24899999994,,False,0.0
2025-10-21 00:05:00,110347.2,110404.4,110097.4,110314.2,1148.325,481.658,666.667,-185.00900000000001,-70797.25799999994,,False,0.0
2025-10-21 00:20:00,110314.2,110368.7,110141.7,110314.1,480.164,261.28,218.88400000000001,42.396,-70754.86199999994,,False,0.0
2025-10-21 00:35:00,110314.2,110486.3,110263.1,110379.0,680.104,349.61,330.494,19.116000000000014,-70735.74599999994,,False,0.0
2025-10-21 00:50:00,110379.1,110443.9,110192.0,110270.0,619.1610000000001,284.328,334.83299999999997,-50.50499999999998,-70786.25099999993,,False,0.0
2025-10-21 01:05:00,110270.0,110281.0,110058.0,110087.6,822.361,377.07399999999996,445.28700000000003,-68.21300000000004,-70854.46399999993,,False,0.0
2025-10-21 01:20:00,110087.6,110255.3,110087.5,110155.1,323.651,174.387,149.264,25.123000000000005,-70829.34099999993,,False,0.0
2025-10-21 01:35:00,110155.2,110165.3,109934.4,109960.8,986.1500000000001,300.865,685.2850000000001,-384.42,-71213.76099999991,,False,0.0
2025-10-21 01:50:00,109960.9,110032.5,109345.0,109567.9,3340.994,1289.85,2051.1440000000002,-761.294,-71975.0549999999,,False,0.0
2025-10-21 02:05:00,109568.0,109662.5,109370.8,109458.6,1554.901,874.171,680.73,193.44099999999997,-71781.6139999999,,False,0.0
2025-10-21 02:20:00,109458.5,109550.6,109250.0,109510.0,1594.851,793.451,801.4000000000001,-7.949000000000105,-71789.5629999999,,False,0.0
2025-10-21 02:35:00,109509.9,109700.0,109411.3,109413.6,1255.603,722.99,532.613,190.377,-71599.18599999989,,False,0.0
2025-10-21 02:50:00,109413.5,109572.3,109364.7,109548.6,788.371,355.288,433.08299999999997,-77.79500000000002,-71676.9809999999,,False,0.0
2025-10-21 03:05:00,109548.5,109568.2,109264.2,109290.2,953.3779999999999,349.522,603.856,-254.334,-71931.3149999999,,False,0.0
2025-10-21 03:20:00,109290.2,109513.9,109200.0,109470.0,1034.2350000000001,548.864,485.37100000000004,63.49299999999994,-71867.82199999988,,False,0.0
2025-10-21 03:35:00,109470.0,109527.0,109347.4,109366.4,553.412,333.545,219.86700000000002,113.678,-71754.14399999988,,False,0.0
2025-10-21 03:50:00,109366.5,109370.0,108530.2,108608.5,4347.136,1620.37,2726.766,-1106.3960000000002,-72860.53999999989,,False,0.0
2025-10-21 04:05:00,108608.5,108608.6,107918.4,108161.2,5893.295,2729.396,3163.8990000000003,-434.50299999999993,-73295.04299999989,,False,0.0
2025-10-21 04:20:00,108161.2,108240.0,107800.3,107971.1,2769.0789999999997,1379.417,1389.662,-10.245000000000061,-73305.28799999988,,False,0.0
2025-10-21 04:35:00,107971.0,108082.3,107670.1,107774.7,2368.092,1122.148,1245.9440000000002,-123.79600000000016,-73429.08399999989,,False,0.0
2025-10-21 04:50:00,107774.8,107937.1,107575.0,107618.2,2111.992,1082.604,1029.388,53.21599999999995,-73375.86799999987,,False,0.0
2025-10-21 05:05:00,107618.2,107857.1,107489.0,107838.9,3033.382,1810.461,1222.9210000000003,587.54,-72788.32799999986,,False,0.0
2025-10-21 05:20:00,107838.8,107943.5,107510.0,107895.4,2516.636,1470.754,1045.882,424.87199999999984,-72363.45599999986,,False,0.0
2025-10-21 05:35:00,107895.4,107895.5,107400.0,107620.6,2849.123,1197.201,1651.922,-454.7210000000002,-72818.17699999987,,False,0.0
2025-10-21 05:50:00,107620.5,107620.6,107418.1,107549.1,1361.604,632.0889999999999,729.515,-97.42599999999999,-72915.60299999987,,False,0.0
2025-10-21 06:05:00,107549.0,107873.0,107504.2,107873.0,1139.318,707.581,431.7370000000001,275.84399999999994,-72639.75899999987,,False,0.0
2025-10-21 06:20:00,107873.0,108183.3,107857.5,107876.1,2370.2960000000003,1406.4679999999998,963.8280000000001,442.6399999999999,-72197.11899999988,,False,0.0
2025-10-21 06:35:00,107876.1,108038.7,107781.8,108032.6,879.88,485.40500000000003,394.475,90.93,-72106.18899999987,,False,0.0
2025-10-21 06:50:00,108032.7,108076.2,107756.7,107800.0,898.187,460.778,437.409,23.369000000000025,-72082.81999999988,,False,0.0
2025-10-21 07:05:00,107800.0,107891.6,107585.6,107858.4,915.337,436.001,479.3359999999999,-43.33499999999995,-72126.15499999988,,False,0.0
2025-10-21 07:20:00,107858.5,108112.8,107838.0,108066.0,820.111,530.388,289.723,240.665,-71885.48999999989,,False,0.0
2025-10-21 07:35:00,108066.1,108118.9,107905.2,108115.1,963.872,477.073,486.79900000000004,-9.72599999999997,-71895.21599999988,,False,0.0
2025-10-21 07:50:00,108115.2,108154.0,107835.1,107900.0,1105.455,466.511,638.944,-172.43300000000002,-72067.64899999989,,False,0.0
2025-10-21 08:05:00,107900.1,107907.7,107695.7,107823.5,1038.155,385.758,652.397,-266.639,-72334.28799999988,,False,0.0
2025-10-21 08:20:00,107823.6,107898.2,107640.0,107692.2,687.279,299.31,387.96900000000005,-88.65900000000003,-72422.94699999988,,False,0.0
2025-10-21 08:35:00,107692.2,107724.4,107432.8,107501.4,1435.746,572.019,863.7270000000001,-291.7080000000001,-72714.65499999988,,False,0.0
2025-10-21 08:50:00,107501.4,107799.9,107445.5,107550.0,1215.079,775.037,440.042,334.99500000000006,-72379.65999999989,,False,0.0
2025-10-21 09:05:00,107550.0,107807.0,107496.0,107652.3,756.192,479.56899999999996,276.62300000000005,202.94599999999997,-72176.71399999989,,False,0.0
2025-10-21 09:20:00,107652.4,107820.0,107650.0,107764.9,621.671,339.14300000000003,282.52799999999996,56.61500000000002,-72120.0989999999,,False,0.0
2025-10-21 09:35:00,107765.0,107765.0,107613.6,107721.0,414.04,156.089,257.951,-101.862,-72221.9609999999,,False,0.0
2025-10-21 09:50:00,107721.1,107771.9,107653.3,107771.9,339.581,190.41199999999998,149.169,41.24299999999998,-72180.71799999989,,False,0.0
2025-10-21 10:05:00,107771.9,107870.0,107615.3,107621.7,565.521,270.238,295.283,-25.044999999999977,-72205.7629999999,,False,0.0
2025-10-21 10:20:00,107621.7,107871.5,107524.3,107847.4,1950.263,1598.333,351.9299999999999,1246.403,-70959.3599999999,,False,0.0
2025-10-21 10:35:00,107847.4,108594.3,107840.8,108554.7,4192.6939999999995,2564.767,1627.927,936.8400000000001,-70022.51999999989,,False,0.0
2025-10-21 10:50:00,108554.8,108772.4,108280.4,108286.8,3131.2749999999996,1476.088,1655.187,-179.09899999999985,-70201.61899999988,,False,0.0
2025-10-21 11:05:00,108286.7,108433.4,108102.3,108433.4,1442.993,672.162,770.831,-98.66899999999998,-70300.28799999987,,False,0.0
2025-10-21 11:20:00,108433.4,108433.4,108182.7,108389.1,805.894,425.74,380.154,45.58599999999997,-70254.70199999987,,False,0.0
2025-10-21 11:35:00,108389.1,108531.0,108326.3,108481.8,878.45,530.063,348.387,181.676,-70073.02599999988,,False,0.0
2025-10-21 11:50:00,108481.9,108600.0,108450.0,108508.8,722.415,400.04400000000004,322.371,77.67300000000006,-69995.35299999989,,False,0.0
2025-10-21 12:05:00,108508.8,108743.8,108414.0,108715.0,896.019,476.167,419.852,56.315,-69939.03799999988,,False,0.0
2025-10-21 12:20:00,108715.0,109439.8,108693.6,108847.9,6071.465,3032.915,3038.55,-5.635000000000005,-69944.67299999988,,False,0.0
2025-10-21 12:35:00,108848.0,109439.4,108847.9,108956.9,2540.103,1131.7730000000001,1408.33,-276.55699999999996,-70221.22999999988,,False,0.0
2025-10-21 12:50:00,108957.0,109005.4,108655.0,108783.2,1683.379,703.671,979.7080000000001,-276.03700000000003,-70497.26699999986,,True,3.3150846272642918
2025-10-21 13:05:00,108783.3,108852.8,107677.0,108533.3,4446.009,1924.251,2521.7580000000003,-597.5070000000002,-71094.77399999987,,True,3.598670667025219
2025-10-21 13:20:00,108533.3,108758.5,108305.0,108343.9,1490.113,741.62,748.4929999999999,-6.8729999999999976,-71101.64699999988,,True,4.127659417998364
2025-10-21 13:35:00,108343.9,108834.5,108153.6,108277.0,2353.246,1046.799,1306.4470000000001,-259.648,-71361.29499999988,,True,4.520824484282696
2025-10-21 13:50:00,108277.1,108766.0,108100.0,108739.0,1860.966,945.616,915.35,30.26600000000009,-71331.02899999986,,True,4.740552998369088
2025-10-21 14:05:00,108739.0,110293.3,108705.2,110114.2,9349.578000000001,5419.870999999999,3929.7070000000012,1490.1639999999986,-69840.86499999986,,True,4.997367862057501
2025-10-21 14:20:00,110114.1,110555.1,109600.0,109996.8,6236.858,3219.614,3017.2439999999997,202.37000000000023,-69638.49499999985,,True,4.997367862057501
2025-10-21 14:35:00,109996.8,110778.4,109701.0,110751.3,3331.029,1773.275,1557.754,215.52099999999996,-69422.97399999984,,True,4.997367862057501
2025-10-21 14:50:00,110751.3,112456.3,110684.6,111950.0,14776.708999999999,7894.398999999999,6882.31,1012.0889999999999,-68410.88499999983,,True,4.654263879564829
2025-10-21 15:05:00,111950.0,112877.9,111950.0,112410.3,7437.643,3549.142,3888.501,-339.35899999999987,-68750.24399999982,,True,3.5848315587362514
2025-10-21 15:20:00,112410.2,113273.4,112410.2,112939.1,6763.981,3607.766,3156.215,451.5509999999998,-68298.69299999981,,True,3.5848315587362514
2025-10-21 15:35:00,112939.0,113439.9,112655.0,113308.6,5019.0509999999995,2227.103,2791.9480000000003,-564.8450000000001,-68863.5379999998,,True,2.879153562983005
2025-10-21 15:50:00,113308.6,113480.0,113013.5,113381.6,3501.619,1513.163,1988.456,-475.293,-69338.83099999979,,False,0.0
2025-10-21 16:05:00,113381.5,113688.0,113030.2,113665.6,4385.179,2158.612,2226.567,-67.9549999999997,-69406.78599999979,,False,0.0
2025-10-21 16:20:00,113665.6,113800.0,113488.2,113692.3,2804.902,1322.752,1482.15,-159.39800000000014,-69566.18399999979,,False,0.0
2025-10-21 16:35:00,113692.2,113940.0,113300.0,113396.4,5197.8640000000005,2413.598,2784.2660000000005,-370.66800000000023,-69936.8519999998,,True,2.1199905688264624
2025-10-21 16:50:00,113396.5,113485.1,112301.0,112506.9,8726.06,3302.221,5423.839,-2121.618,-72058.46999999978,,True,2.1429771409321554
2025-10-21 17:05:00,112506.9,112947.8,111730.5,111846.1,6778.219,2959.902,3818.317,-858.4150000000003,-72916.88499999978,,True,2.1429771409321554
2025-10-21 17:20:00,111846.1,112411.7,111741.0,112372.6,4448.316,2518.571,1929.7450000000001,588.8259999999998,-72328.05899999978,,True,2.1429771409321554
2025-10-21 17:35:00,112372.6,112540.0,112159.7,112300.0,3871.563,2227.265,1644.2979999999998,582.9670000000001,-71745.09199999979,,False,0.0
2025-10-21 17:50:00,112300.0,112339.2,111855.5,112172.6,3792.485,2337.919,1454.566,883.3530000000001,-70861.73899999978,,False,0.0
2025-10-21 18:05:00,112172.6,112261.2,111728.7,111815.6,1807.4650000000001,941.7819999999999,865.683,76.09899999999993,-70785.6399999998,,False,0.0
2025-10-21 18:20:00,111815.6,112108.5,111737.8,111810.1,1366.337,630.44,735.8969999999999,-105.45699999999995,-70891.09699999979,,False,0.0
2025-10-21 18:35:00,111810.0,111994.5,111255.9,111952.4,3253.062,1429.398,1823.664,-394.26599999999996,-71285.36299999978,,False,0.0
2025-10-21 18:50:00,111952.4,112033.6,111730.3,112000.0,880.876,449.814,431.0619999999999,18.752000000000052,-71266.61099999977,,False,0.0
2025-10-21 19:05:00,112000.0,112147.4,111916.4,112046.1,784.674,406.842,377.832,29.010000000000016,-71237.60099999978,,False,0.0
2025-10-21 19:20:00,112046.0,112046.1,111501.7,111631.2,1137.4920000000002,506.28200000000004,631.21,-124.92800000000003,-71362.52899999978,,False,0.0
2025-10-21 19:35:00,111631.2,111865.7,111587.2,111863.0,823.6800000000001,418.744,404.93600000000004,13.807999999999993,-71348.72099999977,,False,0.0
2025-10-21 19:50:00,111863.1,111974.3,111521.2,111609.0,1028.1950000000002,476.505,551.69,-75.18500000000003,-71423.90599999977,,False,0.0
2025-10-21 20:05:00,111609.1,111720.7,110468.0,110763.0,4620.022,1879.701,2740.321,-860.6199999999997,-72284.52599999977,,False,0.0
2025-10-21 20:20:00,110763.1,110937.5,110640.0,110663.5,1429.897,770.625,659.272,111.35299999999991,-72173.17299999976,,True,3.2291302672723523
2025-10-21 20:35:00,110663.5,111046.3,110640.0,110829.5,949.364,417.234,532.13,-114.89600000000003,-72288.06899999976,,True,3.2291302672723523
2025-10-21 20:50:00,110829.4,111052.7,110611.9,110800.0,887.615,378.453,509.16200000000003,-130.70899999999995,-72418.77799999976,,True,3.2291302672723523
2025-10-21 21:05:00,110800.0,111068.7,110710.0,110854.0,840.878,488.41200000000003,352.46600000000007,135.94599999999997,-72282.83199999975,,True,2.548509196558678
2025-10-21 21:20:00,110854.0,110869.0,110016.3,110668.0,3547.2940000000003,1520.412,2026.8820000000003,-506.4700000000003,-72789.30199999973,,True,2.548509196558678
2025-10-21 21:35:00,110668.0,110885.6,110643.4,110875.9,839.4209999999999,410.46500000000003,428.956,-18.490999999999957,-72807.79299999973,,True,2.5745575261154308
2025-10-21 21:50:00,110875.8,110915.2,110615.1,110642.6,668.1610000000001,279.321,388.84,-109.519,-72917.31199999973,,True,2.5745575261154308
2025-10-21 22:05:00,110642.5,110642.6,109950.0,110366.7,2666.552,985.6039999999999,1680.9479999999999,-695.3440000000002,-73612.65599999973,,True,2.593800816949395
2025-10-21 22:20:00,110366.8,110380.0,108005.0,108966.8,9092.391,3746.864,5345.527,-1598.663,-75211.31899999973,,True,2.593800816949395
2025-10-21 22:35:00,108966.7,109366.8,108616.9,109179.2,3561.592,2044.0810000000001,1517.511,526.5700000000002,-74684.74899999972,,True,2.593800816949395
2025-10-21 22:50:00,109179.2,109230.1,108869.0,109187.8,1653.3380000000002,791.643,861.6950000000002,-70.05200000000013,-74754.80099999972,,True,2.580018907726324
2025-10-21 23:05:00,109187.8,109342.6,109000.0,109224.8,1450.895,836.875,614.02,222.855,-74531.94599999972,,True,2.346359907472083
2025-10-21 23:20:00,109224.8,109367.0,108530.0,108532.7,2207.034,822.866,1384.168,-561.3019999999999,-75093.24799999972,,False,0.0
2025-10-21 23:35:00,108532.7,108662.5,108000.0,108468.2,3570.627,1865.902,1704.725,161.1769999999999,-74932.07099999972,,False,0.0
2025-10-21 23:50:00,108468.2,108556.9,108122.2,108416.8,2109.099,1116.0,993.099,122.9009999999999,-74809.16999999972,,False,0.0
2025-10-22 00:05:00,108416.8,108600.0,108240.5,108240.6,1857.589,996.2959999999999,861.2930000000001,135.00299999999987,-74674.16699999972,,False,0.0
2025-10-22 00:20:00,108240.6,108283.3,107788.0,107978.6,2969.299,1335.2540000000001,1634.045,-298.791,-74972.95799999972,,False,0.0
2025-10-22 00:35:00,107978.6,108160.4,107777.1,108120.1,1984.781,1091.269,893.5120000000001,197.757,-74775.20099999972,,False,0.0
2025-10-22 00:50:00,108120.0,108136.4,107930.0,108044.9,1006.452,614.879,391.573,223.306,-74551.89499999973,,False,0.0
2025-10-22 01:05:00,108045.0,108410.8,107953.4,108094.1,2635.679,1456.297,1179.382,276.91499999999996,-74274.97999999972,,False,0.0
2025-10-22 01:20:00,108094.1,108251.9,107980.5,108004.1,1232.695,701.491,531.204,170.2870000000001,-74104.69299999971,,False,0.0
2025-10-22 01:35:00,108002.8,108285.5,108000.0,108119.5,963.346,481.778,481.56800000000004,0.20999999999995111,-74104.48299999972,,False,0.0
2025-10-22 01:50:00,108119.5,108417.6,108119.4,108404.4,1449.2649999999999,725.326,723.939,1.3870000000001,-74103.09599999971,,False,0.0
2025-10-22 02:05:00,108404.3,108649.4,108317.3,108488.0,1378.349,855.856,522.4929999999999,333.36300000000006,-73769.73299999972,,False,0.0
2025-10-22 02:20:00,108488.0,108532.5,108360.4,108370.8,725.009,394.34900000000005,330.65999999999997,63.68900000000008,-73706.04399999972,,False,0.0
2025-10-22 02:35:00,108370.8,108430.9,108159.7,108210.9,940.219,413.385,526.834,-113.44900000000001,-73819.49299999973,,False,0.0
2025-10-22 02:50:00,108210.8,108310.1,108102.3,108102.3,747.461,367.698,379.76300000000003,-12.06499999999997,-73831.55799999973,,False,0.0
2025-10-22 03:05:00,108102.4,108184.0,107854.0,107885.3,1393.9450000000002,587.255,806.69,-219.43500000000006,-74050.99299999973,,False,0.0
2025-10-22 03:20:00,107885.2,108170.0,107802.3,108067.3,1194.9070000000002,687.0369999999999,507.8700000000001,179.16699999999986,-73871.82599999972,,False,0.0
2025-10-22 03:35:00,108067.2,108119.3,107909.1,108009.7,606.5360000000001,332.57,273.966,58.603999999999985,-73813.22199999972,,False,0.0
